校正代码,整体序号,操作内容,操作子内容
17100902,10,拆下重低音扬声器。请参阅重低音扬声器（拆卸和更换）。,拆下重低音扬声器。请参阅重低音扬声器（拆卸和更换）。
17100902,11,拆下 LH 和 RH 尾灯总成。请参阅尾灯 - LH（拆卸和更换）。,拆下 LH 和 RH 尾灯总成。请参阅尾灯 - LH（拆卸和更换）。
17100902,12,拆下将后饰板固定到车身后角的紧固件。,拆下将后饰板固定到车身后角的紧固件。
17100902,13,拆下前备箱后部挡板。请参阅前备箱挡板 - 后（拆卸和更换）。,拆下前备箱后部挡板。请参阅前备箱挡板 - 后（拆卸和更换）。
17100902,14,拆下 A 柱 LH 下部饰板。请参阅饰板 - A 柱 - 下部 - LH（拆卸和更换）。,拆下 A 柱 LH 下部饰板。请参阅饰板 - A 柱 - 下部 - LH（拆卸和更换）。
17100902,15,拆下 A 柱 RH 下部饰板。请参阅饰板 - A 柱 - 下部 - LH（拆卸和更换）。,拆下 A 柱 RH 下部饰板。请参阅饰板 - A 柱 - 下部 - LH（拆卸和更换）。
17100902,16,拆下副驾位膝部气囊。请参阅气囊 - 膝部 - 副驾位（拆卸和更换）。,拆下副驾位膝部气囊。请参阅气囊 - 膝部 - 副驾位（拆卸和更换）。
17100902,17,拆下手套箱。请参阅手套箱 - 有膝部气囊（拆卸和更换）。,拆下手套箱。请参阅手套箱 - 有膝部气囊（拆卸和更换）。
17100902,18,拆下 RH 脚部空间进气槽。请参阅风管 - 脚部空间 - RH（拆卸和更换）。,拆下 RH 脚部空间进气槽。请参阅风管 - 脚部空间 - RH（拆卸和更换）。
17100902,19,拆下前排乘客座椅。请参阅密封 - 驾驶位（拆卸和更换）。,拆下前排乘客座椅。请参阅密封 - 驾驶位（拆卸和更换）。
17100902,20,拆下第二排 LH 座椅侧部承梁。请参阅承梁 - 侧 - 座椅 - 第二排 - LH（拆卸和更换）。,拆下第二排 LH 座椅侧部承梁。请参阅承梁 - 侧 - 座椅 - 第二排 - LH（拆卸和更换）。
17100902,21,拆下 LH 后部门槛板饰板。请参阅饰板 - 门槛板 - 后 - LH（拆卸和更换）。,拆下 LH 后部门槛板饰板。请参阅饰板 - 门槛板 - 后 - LH（拆卸和更换）。
17100902,22,拆下 B 柱 LH 上部饰板。请参阅饰板 - B 柱 - 上部 - LH（拆卸和更换）。,拆下 B 柱 LH 上部饰板。请参阅饰板 - B 柱 - 上部 - LH（拆卸和更换）。
17100902,23,拆下 B 柱 LH 下部饰板。请参阅饰板 - B 柱 - 下部 - LH（拆卸和更换）。,拆下 B 柱 LH 下部饰板。请参阅饰板 - B 柱 - 下部 - LH（拆卸和更换）。
17100902,24,拆下 LH 边梁饰板。请参阅饰板 -纵梁 - LH（拆卸和更换）。,拆下 LH 边梁饰板。请参阅饰板 -纵梁 - LH（拆卸和更换）。
17100902,25,拆下 C 柱 LH 上部饰板。请参阅饰板 - C 柱 - 上部 - LH（拆卸和更换）。,拆下 C 柱 LH 上部饰板。请参阅饰板 - C 柱 - 上部 - LH（拆卸和更换）。
17100902,26,拆下第二排 RH 座椅侧部承梁。请参阅承梁 - 侧 - 座椅 - 第二排 - LH（拆卸和更换）。,拆下第二排 RH 座椅侧部承梁。请参阅承梁 - 侧 - 座椅 - 第二排 - LH（拆卸和更换）。
17100902,27,拆下 RH 后门槛饰板。请参阅饰板 - 门槛板 - 后 - LH（拆卸和更换）。,拆下 RH 后门槛饰板。请参阅饰板 - 门槛板 - 后 - LH（拆卸和更换）。
17100902,28,拆下 B 柱 RH 上部饰板。请参阅饰板 - B 柱 - 上部 - LH（拆卸和更换）。,拆下 B 柱 RH 上部饰板。请参阅饰板 - B 柱 - 上部 - LH（拆卸和更换）。
17100902,29,拆下 B 柱 RH 下部饰板。请参阅饰板 - B 柱 - 下部 - LH（拆卸和更换）。,拆下 B 柱 RH 下部饰板。请参阅饰板 - B 柱 - 下部 - LH（拆卸和更换）。
17100902,30,拆下 C 柱 RH 上部饰板。请参阅饰板 - C 柱 - 上部 - LH（拆卸和更换）。,拆下 C 柱 RH 上部饰板。请参阅饰板 - C 柱 - 上部 - LH（拆卸和更换）。
17100902,31,断开 RH 车身线束与杂物盘电气线束连接器和调谐器连接器的连接。,断开 RH 车身线束与杂物盘电气线束连接器和调谐器连接器的连接。
17100902,32,断开电气线束与 LH 天线放大器的连接。,断开电气线束与 LH 天线放大器的连接。
17100902,33,拆下杂物盘饰板。请参阅饰板 - 杂物盘（拆卸和更换）。,拆下杂物盘饰板。请参阅饰板 - 杂物盘（拆卸和更换）。
17100902,34,拆下 B 柱饰板。请参阅饰板 - B 柱 - LH（拆卸和更换）。,拆下 B 柱饰板。请参阅饰板 - B 柱 - LH（拆卸和更换）。
17100902,35,松开将毡毯固定到车身的夹子，然后将毡毯向 LH 侧折叠。,松开将毡毯固定到车身的夹子
17100902,35,松开将毡毯固定到车身的夹子，然后将毡毯向 LH 侧折叠。,然后将毡毯向 LH 侧折叠
17100902,36,拆下顶篷。请参阅顶篷（拆卸和安装）。,拆下顶篷。请参阅顶篷（拆卸和安装）。
17100902,37,断开 12V 电源。请参阅12V/低压电源（断开和连接）。,断开 12V 电源。请参阅12V/低压电源（断开和连接）。
17100902,38,断开电气线束与 RH 车身控制器模块连接器的连接。,断开电气线束与 RH 车身控制器模块连接器的连接。
17100902,39,拆下将电气线束接地带固定到 RH 车身控制器模块的螺母，然后从模块上拆下接地带。,拆下将电气线束接地带固定到 RH 车身控制器模块的螺母
17100902,39,拆下将电气线束接地带固定到 RH 车身控制器模块的螺母，然后从模块上拆下接地带。,然后从模块上拆下接地带
17100902,40,松开将电气线束固定到车载电脑的夹子。,松开将电气线束固定到车载电脑的夹子。
17100902,41,断开电气线束与车载电脑连接器的连接。,断开电气线束与车载电脑连接器的连接。
17100902,42,在副驾位脚部空间区域，松开并弃用将电气线束接地带固定到车身的螺栓。,在副驾位脚部空间区域，松开并弃用将电气线束接地带固定到车身的螺栓。
17100902,43,在 A 柱和 B 柱区域，松开将电气线束固定到车身的夹子。,在 A 柱和 B 柱区域，松开将电气线束固定到车身的夹子。
17100902,44,断开电气线束与 B 柱天线连接器的连接。,断开电气线束与 B 柱天线连接器的连接。
17100902,45,在 B 柱下部区域，断开电气线束与连接器的连接。,在 B 柱下部区域，断开电气线束与连接器的连接。
17100902,46,在 B 柱下部区域，松开并弃用将电气线束接地带固定到车身的螺栓。,在 B 柱下部区域，松开并弃用将电气线束接地带固定到车身的螺栓。
17100902,47,在 C 柱下部区域，松开将电气线束固定到车身的夹子。,在 C 柱下部区域，松开将电气线束固定到车身的夹子。
17100902,48,松开直流-直流直通件处的 12V 正极输出电缆的盖板。,松开直流-直流直通件处的 12V 正极输出电缆的盖板。
17100902,49,拆下并弃用将 12V 正极输出电缆固定到直流-直流直通件的螺母，然后从直通件处拆下电缆。,拆下并弃用将 12V 正极输出电缆固定到直流-直流直通件的螺母
17100902,49,拆下并弃用将 12V 正极输出电缆固定到直流-直流直通件的螺母，然后从直通件处拆下电缆。,然后从直通件处拆下电缆
17100902,50,断开电气线束与后座椅安全带锁扣连接器、高压电池控制器连接器以及 C 柱气囊传感器连接器的连接。,断开电气线束与后座椅安全带锁扣连接器、高压电池控制器连接器以及 C 柱气囊传感器连接器的连接。
17100902,51,在 C 柱区域，松开将电气线束固定到车身的夹子。,在 C 柱区域，松开将电气线束固定到车身的夹子。
17100902,52,断开电气线束与杂物盘下方行李箱电气线束连接器的连接。,断开电气线束与杂物盘下方行李箱电气线束连接器的连接。
17100902,53,断开电气线束与 RH 侧帘气囊连接器、RH 后座椅安全带锁扣连接器以及音频调谐器连接器的连接。,断开电气线束与 RH 侧帘气囊连接器、RH 后座椅安全带锁扣连接器以及音频调谐器连接器的连接。
17100902,54,在行李箱区域的 RH 侧，松开将电气线束固定到车身的夹子。,在行李箱区域的 RH 侧，松开将电气线束固定到车身的夹子。
17100902,55,在尾灯区域的 RH 侧，松开将电气线束固定到车身的夹子。,在尾灯区域的 RH 侧，松开将电气线束固定到车身的夹子。
17100902,56,部分关闭全部车门。,部分关闭全部车门。
17100902,57,移走止轮块。,移走止轮块。
17100902,58,在助手的协助下，将车辆移到举升机上。,在助手的协助下，将车辆移到举升机上。
17100902,59,拆下后饰板。请参阅饰板 - 后部（拆卸和安装）。,拆下后饰板。请参阅饰板 - 后部（拆卸和安装）。
17100902,60,在后饰板区域，松开将电气线束固定到车身的夹子。,在后饰板区域，松开将电气线束固定到车身的夹子。
17100902,61,在后副框架区域，松开将电气线束固定到车身的夹子。,在后副框架区域，松开将电气线束固定到车身的夹子。
17100902,62,断开电气线束与后副框架线束连接器和 RH 电子驻车制动连接器的连接。,断开电气线束与后副框架线束连接器和 RH 电子驻车制动连接器的连接。
17100902,63,将电气线束的后部穿过行李箱隔板的 RH 侧。,将电气线束的后部穿过行李箱隔板的 RH 侧。
17100902,64,降低车辆。,降低车辆。
17100902,65,从车上拆下 RH 车身线束。,从车上拆下 RH 车身线束。
17100902,1,将 RH 车身线束装入车辆。,将 RH 车身线束装入车辆。
17100902,2,部分关闭全部车门。,部分关闭全部车门。
17100902,3,升高车辆。,升高车辆。
17100902,4,将电气线束的后部穿过行李箱隔板的 RH 侧移入。,将电气线束的后部穿过行李箱隔板的 RH 侧移入。
17100902,5,将电气线束连接到后副框架线束连接器和 RH 电子驻车制动连接器。,将电气线束连接到后副框架线束连接器和 RH 电子驻车制动连接器。
17100902,6,在后副框架区域，紧固将电气线束固定到车身的夹子。,在后副框架区域，紧固将电气线束固定到车身的夹子。
17100902,7,降低车辆。,降低车辆。
17100902,8,在助手的帮助下，将车辆移下举升机。,在助手的帮助下，将车辆移下举升机。
17100902,9,放置止轮块。,放置止轮块。
17100902,10,打开全部车门,打开全部车门
17100902,11,在后饰板区域，紧固将电气线束固定到车身的夹子。,在后饰板区域，紧固将电气线束固定到车身的夹子。
17100902,12,安装后饰板。请参阅饰板 - 后部（拆卸和安装）。,安装后饰板。请参阅饰板 - 后部（拆卸和安装）。
17100902,13,在尾灯区域的 RH 侧，紧固将电气线束固定到车身的夹子。,在尾灯区域的 RH 侧，紧固将电气线束固定到车身的夹子。
17100902,14,在行李箱区域的 RH 侧，紧固将电气线束固定到车身的夹子。,在行李箱区域的 RH 侧，紧固将电气线束固定到车身的夹子。
17100902,15,将电气线束连接到音频调谐器连接器、RH 后座椅安全带锁扣连接器和 RH 侧帘式气囊连接器。,将电气线束连接到音频调谐器连接器、RH 后座椅安全带锁扣连接器和 RH 侧帘式气囊连接器。
17100902,16,将电气线束连接到杂物盘下方的行李箱电气线束连接器。,将电气线束连接到杂物盘下方的行李箱电气线束连接器。
17100902,17,在 C 柱区域，紧固将电气线束固定到车身的夹子。,在 C 柱区域，紧固将电气线束固定到车身的夹子。
17100902,18,将电气线束连接到 C 柱气囊传感器连接器、高压电池控制器连接器和后座椅安全带锁扣连接器。,将电气线束连接到 C 柱气囊传感器连接器、高压电池控制器连接器和后座椅安全带锁扣连接器。
17100902,19,将 12V 正极输出电缆连接到直流-直流直通件，安装新螺母以连接电缆，并在拧紧后，使用绿色油性记号笔对螺母进行标记。,将 12V 正极输出电缆连接到直流-直流直通件
17100902,19,将 12V 正极输出电缆连接到直流-直流直通件，安装新螺母以连接电缆，并在拧紧后，使用绿色油性记号笔对螺母进行标记。,安装新螺母以连接电缆
17100902,19,将 12V 正极输出电缆连接到直流-直流直通件，安装新螺母以连接电缆，并在拧紧后，使用绿色油性记号笔对螺母进行标记。,使用绿色油性记号笔对螺母进行标记
17100902,20,更换直流-直流直通件处 12V 正极输出电缆的配电盒罩，然后下压以固定配电盒罩。,更换直流-直流直通件处 12V 正极输出电缆的配电盒罩
17100902,20,更换直流-直流直通件处 12V 正极输出电缆的配电盒罩，然后下压以固定配电盒罩。,然后下压以固定配电盒罩
17100902,21,在 C 柱下部区域，紧固将电气线束固定到车身的夹子。,在 C 柱下部区域，紧固将电气线束固定到车身的夹子。
17100902,22,在 B 柱下部区域，安装新螺栓，将电气线束接地带固定到车身。,安装新螺栓
17100902,22,在 B 柱下部区域，安装新螺栓，将电气线束接地带固定到车身。,将电气线束接地带固定到车身
17100902,23,在 B 柱下部区域，将电气线束连接到连接器。,在 B 柱下部区域，将电气线束连接到连接器。
17100902,24,将电气线束连接到 B 柱天线连接器。,将电气线束连接到 B 柱天线连接器。
17100902,25,在 A 柱和 B 柱区域，紧固将电气线束固定到车身的夹子。,在 A 柱和 B 柱区域，紧固将电气线束固定到车身的夹子。
17100902,26,在副驾位脚部空间区域，安装新螺栓，将电气线束接地带固定到车身。,安装新螺栓
17100902,26,在副驾位脚部空间区域，安装新螺栓，将电气线束接地带固定到车身。,将电气线束接地带固定到车身
17100902,27,将电气线束连接到车载电脑连接器。,将电气线束连接到车载电脑连接器。
