校正代码,整体序号,操作内容,操作子内容
40302002,10,从 LH 后悬架上拆下 LH 后制动钳，然后使用 S 型挂钩将其挂在车身上。,从 LH 后悬架上拆下 LH 后制动钳
40302002,10,从 LH 后悬架上拆下 LH 后制动钳，然后使用 S 型挂钩将其挂在车身上。,然后使用 S 型挂钩将其挂在车身上
40302002,11,拆下并弃用将 LH 后防抱死制动系统车轮转速传感器固定到万向节的螺栓，然后从万向节上拆下传感器。,拆下并弃用将 LH 后防抱死制动系统车轮转速传感器固定到万向节的螺栓
40302002,11,拆下并弃用将 LH 后防抱死制动系统车轮转速传感器固定到万向节的螺栓，然后从万向节上拆下传感器。,然后从万向节上拆下传感器
40302002,12,松开夹子，然后拆下将 LH 后防抱死制动系统车轮转速传感器电缆固定到 LH 后万向节和副框架支架的索环。,松开夹子
40302002,12,松开夹子，然后拆下将 LH 后防抱死制动系统车轮转速传感器电缆固定到 LH 后万向节和副框架支架的索环。,然后拆下将 LH 后防抱死制动系统车轮转速传感器电缆固定到 LH 后万向节和副框架支架的索环
40302002,13,拆下并弃用螺母，然后拆下将 LH 半轴固定到轮毂总成的垫圈。,拆下并弃用螺母
40302002,13,拆下并弃用螺母，然后拆下将 LH 半轴固定到轮毂总成的垫圈。,然后拆下将 LH 半轴固定到轮毂总成的垫圈
40302002,14,拆下将制动盘固定到轮毂的螺栓。,拆下将制动盘固定到轮毂的螺栓。
40302002,15,向 LH 后制动盘上安装轮毂拉拔器，然后将拉拔器垫圈 和轮毂螺母 安装到制动盘螺柱上并用手拧紧。,向 LH 后制动盘上安装轮毂拉拔器
40302002,15,向 LH 后制动盘上安装轮毂拉拔器，然后将拉拔器垫圈 和轮毂螺母 安装到制动盘螺柱上并用手拧紧。,然后将拉拔器垫圈 和轮毂螺母 安装到制动盘螺柱上并用手拧紧
40302002,16,使用轮毂拉拔器将半轴从轮毂花键上松开。,使用轮毂拉拔器将半轴从轮毂花键上松开。
40302002,17,从 LH 后制动盘螺柱上拆下轮毂螺母 和拉拔器垫圈 ，然后从制动盘上拆下轮毂拉拔器。,从 LH 后制动盘螺柱上拆下轮毂螺母 和拉拔器垫圈 
40302002,17,从 LH 后制动盘螺柱上拆下轮毂螺母 和拉拔器垫圈 ，然后从制动盘上拆下轮毂拉拔器。,然后从制动盘上拆下轮毂拉拔器
40302002,18,安装将制动盘固定到轮毂的螺栓。,安装将制动盘固定到轮毂的螺栓。
40302002,19,向 LH 后螺旋弹簧上安装一个弹簧压缩器。根据图像对齐钩子，并确认轴在悬架压缩时穿过车身开口。,向 LH 后螺旋弹簧上安装一个弹簧压缩器
40302002,19,向 LH 后螺旋弹簧上安装一个弹簧压缩器。根据图像对齐钩子，并确认轴在悬架压缩时穿过车身开口。,根据图像对齐钩子
40302002,20,在 LH 后悬架下方放置支架。,在 LH 后悬架下方放置支架。
40302002,21,拆下将 LH 上部尾连杆固定到万向节的螺栓和螺母。,拆下将 LH 上部尾连杆固定到万向节的螺栓和螺母。
40302002,22,拆下将 LH 上部前连杆固定到万向节的螺栓和螺母。,拆下将 LH 上部前连杆固定到万向节的螺栓和螺母。
40302002,23,拆下将 LH 止推杆固定到万向节的螺栓和螺母。,拆下将 LH 止推杆固定到万向节的螺栓和螺母。
40302002,24,拆下并弃用将后平衡杆连杆固定到后平衡杆的螺母。,拆下并弃用将后平衡杆连杆固定到后平衡杆的螺母。
40302002,25,拆下在顶部支座处固定 LH 后减震器的螺栓。,拆下在顶部支座处固定 LH 后减震器的螺栓。
40302002,26,降下支架以便拆卸半轴。,降下支架以便拆卸半轴。
40302002,27,将半轴从轮毂总成上分开，然后将半轴移到一旁。,将半轴从轮毂总成上分开，然后将半轴移到一旁。
40302002,28,将轴拆卸工具电缆置于 LH 后驱动单元半轴内侧接头的周围，然后使用电缆扎带将轴拆卸工具电缆固定在适当位置。,将轴拆卸工具电缆置于 LH 后驱动单元半轴内侧接头的周围
40302002,28,将轴拆卸工具电缆置于 LH 后驱动单元半轴内侧接头的周围，然后使用电缆扎带将轴拆卸工具电缆固定在适当位置。,然后使用电缆扎带将轴拆卸工具电缆固定在适当位置
40302002,29,将轴拆卸工具滑动锤挂在 2 个轴拆卸工具电缆环上，然后使用滑动锤将半轴从驱动单元上拆下。,将轴拆卸工具滑动锤挂在 2 个轴拆卸工具电缆环上
40302002,29,将轴拆卸工具滑动锤挂在 2 个轴拆卸工具电缆环上，然后使用滑动锤将半轴从驱动单元上拆下。,然后使用滑动锤将半轴从驱动单元上拆下
40302002,30,向变速箱开口中安装一个半轴塞。,向变速箱开口中安装一个半轴塞。
16202002,1,排放功率转换系统中的冷却液。请参阅配电盒冷却液（排空和再充注）,排放功率转换系统中的冷却液。请参阅配电盒冷却液（排空和再充注）
16202002,2,从配电盒上拆下烟火电池隔离开关。请参阅烟火电池隔离开关（拆卸和更换）,从配电盒上拆下烟火电池隔离开关。请参阅烟火电池隔离开关（拆卸和更换）
16202002,3,拆下高压控制器。请参阅控制器 - 高压（拆卸和更换）,拆下高压控制器。请参阅控制器 - 高压（拆卸和更换）
16202002,4,松开将线束固定到铰链托盘和铰链的夹子。,松开将线束固定到铰链托盘和铰链的夹子。
16202002,5,抬高铰链托盘，从铰链上拆下铰链托盘。,抬高铰链托盘，从铰链上拆下铰链托盘。
16202002,6,切割两块吸收垫至一半，产生一处狭缝，接着使用垫片围绕每一处冷却液输入导管接头。,切割两块吸收垫至一半，产生一处狭缝，
16202002,6,切割两块吸收垫至一半，产生一处狭缝，接着使用垫片围绕每一处冷却液输入导管接头。,接着使用垫片围绕每一处冷却液输入导管接头
16202002,7,使用冷却液连接器拆卸工具，阔开导管接头夹，使其宽于功率转换系统上的挂钩。,使用冷却液连接器拆卸工具，阔开导管接头夹，使其宽于功率转换系统上的挂钩。
16202002,8,向上拉动工具和导管接头，以便让接头与功率转换系统断开连接。,向上拉动工具和导管接头，以便让接头与功率转换系统断开连接。
16202002,9,重复执行第 7 和第 8 步，以便处理电池法兰处的其他导管接头。,重复执行第 7 和第 8 步，以便处理电池法兰处的其他导管接头。
16202002,10,从车上拆下导管。,从车上拆下导管。
16202002,11,将插头安装到功率转换系统和电池法兰中。,将插头安装到功率转换系统和电池法兰中。
16202002,12,擦掉迸溅的冷却液。,擦掉迸溅的冷却液。
16202002,1,擦掉迸溅的冷却液。,擦掉迸溅的冷却液。
16202002,2,在将导管插入功率转换系统前，应确保 O 型环未损坏，并且稳妥固定在连接器卡槽中。按需更换组件。,在将导管插入功率转换系统前，应确保 O 型环未损坏，并且稳妥固定在连接器卡槽中。按需更换组件。
16202002,3,使用 Krytox 203 润滑剂对冷却液输入导管 O 型环进行润滑。,使用 Krytox 203 润滑剂对冷却液输入导管 O 型环进行润滑。
16202002,4,从功率转换系统和电池法兰中拆下插头。,从功率转换系统和电池法兰中拆下插头。
16202002,5,将冷却液输入导管安装到功率转换系统和电池法兰中。,将冷却液输入导管安装到功率转换系统和电池法兰中。
16202002,6,稳妥下压导管接头，确保接头牢固连接。,稳妥下压导管接头，确保接头牢固连接。
16202002,7,从冷却液输入导管接头周围取走吸水垫，然后擦除迸溅的冷却液。,从冷却液输入导管接头周围取走吸水垫，然后擦除迸溅的冷却液。
16202002,8,执行配电盒冷却液泄漏测试。请参阅配电盒冷却液泄漏测试,执行配电盒冷却液泄漏测试。请参阅配电盒冷却液泄漏测试
16202002,9,仅连接 12V 辅助电池负极端子。,仅连接 12V 辅助电池负极端子。
16202002,10,将 12V 充电器连接到 12V 辅助电池端子上。,将 12V 充电器连接到 12V 辅助电池端子上。
16202002,11,再充注冷却液。请参阅配电盒冷却液（排空和再充注）,再充注冷却液。请参阅配电盒冷却液（排空和再充注）
16202002,12,在触摸屏上点击控制>安全&保障>车辆电源>关闭电源。,在触摸屏上点击控制>安全&保障>车辆电源>关闭电源。
16202002,13,断开 12V 充电器与 12V 辅助电池端子的连接。,断开 12V 充电器与 12V 辅助电池端子的连接。
16202002,14,断开 12V 辅助电池负极端子。,断开 12V 辅助电池负极端子。
16202002,15,将铰链托盘安装到铰链中，然后下降铰链托盘。,将铰链托盘安装到铰链中
16202002,15,将铰链托盘安装到铰链中，然后下降铰链托盘。,然后下降铰链托盘
16202002,16,拧紧将线束固定到铰链托盘和铰链的夹子。,拧紧将线束固定到铰链托盘和铰链的夹子。
16202002,17,安装高压控制器。请参阅控制器 - 高压（拆卸和更换）,安装高压控制器。请参阅控制器 - 高压（拆卸和更换）
16202002,18,将烟火电池隔离开关安装到配电盒上。请参阅烟火电池隔离开关（拆卸和更换）,将烟火电池隔离开关安装到配电盒上。请参阅烟火电池隔离开关（拆卸和更换）
16202202,1,排放功率转换系统中的冷却液。请参阅配电盒冷却液（排空和再充注）,排放功率转换系统中的冷却液。请参阅配电盒冷却液（排空和再充注）
16202202,2,拆下高压电池负极触点开关。,拆下高压电池负极触点开关。
16202202,3,切割两块吸收垫至一半，产生一处狭缝，接着使用垫片围绕每一处冷却液输入导管接头。,切割两块吸收垫至一半，产生一处狭缝，
16202202,3,切割两块吸收垫至一半，产生一处狭缝，接着使用垫片围绕每一处冷却液输入导管接头。,接着使用垫片围绕每一处冷却液输入导管接头
16202202,4,使用冷却液连接器拆卸工具，阔开导管接头夹，使其宽于功率转换系统上的挂钩。,使用冷却液连接器拆卸工具，阔开导管接头夹，使其宽于功率转换系统上的挂钩。
16202202,5,向上拉动工具和导管接头，以便让接头与功率转换系统断开连接。,向上拉动工具和导管接头，以便让接头与功率转换系统断开连接。
16202202,6,重复执行第 4和第 5步，以便处理电池法兰处的其他导管接头。,重复执行第 4和第 5步，以便处理电池法兰处的其他导管接头。
16202202,7,拆下将导管固定到高压电池交流电源插座线束的夹子，然后从车上拆下导管。,拆下将导管固定到高压电池交流电源插座线束的夹子
16202202,7,拆下将导管固定到高压电池交流电源插座线束的夹子，然后从车上拆下导管。,然后从车上拆下导管
16202202,8,将插头安装到功率转换系统和电池法兰中。,将插头安装到功率转换系统和电池法兰中。
16202202,9,擦掉迸溅的冷却液。,擦掉迸溅的冷却液。
16202202,1,擦掉迸溅的冷却液。,擦掉迸溅的冷却液。
16202202,2,在将导管插入功率转换系统前，应确保 O 型环未损坏，并且稳妥固定在连接器卡槽中。按需更换组件。,在将导管插入功率转换系统前，应确保 O 型环未损坏，并且稳妥固定在连接器卡槽中。按需更换组件。
16202202,3,使用 Krytox 203 润滑剂对冷却液输出导管 O 型环进行润滑。,使用 Krytox 203 润滑剂对冷却液输出导管 O 型环进行润滑。
16202202,4,从功率转换系统和电池法兰中拆下插头。,从功率转换系统和电池法兰中拆下插头。
16202202,5,将冷却液输出导管安装到功率转换系统和电池法兰中。,将冷却液输出导管安装到功率转换系统和电池法兰中。
